StockCode,Description,Total_Quantity,Num_Transactions,Avg_UnitPrice,Num_Customers,Revenue,Popular
22149,FELTCRAFT 6 FLOWER FRIENDS,5890,461,2.1034249471458777,337,12389.17293868922,1
22150,3 STRIPEY MICE FELTCRAFT,2923,402,1.9640435835351089,288,5740.899394673123,1
22151,PLACE SETTING WHITE HEART,14877,289,0.4297979797979798,174,6394.104545454546,1
22152,PLACE SETTING WHITE STAR,2351,93,0.431734693877551,70,1015.0082653061223,1
22153,ANGEL DECORATION STARS ON DRESS,2459,86,0.41870967741935483,61,1029.6070967741935,1
22154,ANGEL DECORATION 3 BUTTONS ,3532,111,0.4194915254237288,87,1481.6440677966102,1
22155,STAR DECORATION RUSTIC,2203,85,0.42,67,925.26,1
22156,HEART DECORATION WITH PEARLS ,1875,152,0.8663522012578616,106,1624.4103773584905,1
22157,ANGEL DECORATION WITH LACE PADDED,212,11,0.85,11,180.2,0
22158,3 HEARTS HANGING DECORATION RUSTIC,2895,261,2.975777777777778,196,8614.876666666667,1
22161,HEART DECORATION RUSTIC HANGING ,4143,153,0.23285714285714285,118,964.7271428571428,1
22162,HEART GARLAND RUSTIC PADDED,106,27,2.95,21,312.70000000000005,0
22163,HEART STRING MEMO HOLDER HANGING,626,49,1.3829411764705883,41,865.7211764705883,1
22164,STRING OF STARS CARD HOLDER,71,12,2.9500000000000006,11,209.45000000000005,0
22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",267,38,10.328947368421053,27,2757.8289473684213,0
22166,WALL MIRROR RECTANGLE DIAMANTE PINK,122,16,7.6375,13,931.775,0
22167, OVAL WALL MIRROR DIAMANTE ,121,58,9.848305084745762,41,1191.6449152542373,0
22168,ORGANISER WOOD ANTIQUE WHITE ,139,75,8.488666666666667,69,1179.9246666666668,0
22169,FAMILY ALBUM WHITE PICTURE FRAME,1075,286,8.388641114982578,165,9017.789198606271,1
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1023,225,6.747155555555555,142,6902.340133333332,1
22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1723,304,8.363668831168832,172,14410.601396103897,1
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2151,337,3.066608187134503,210,6596.274210526316,1
22174,PHOTO CUBE,2688,169,1.7254494382022472,104,4638.00808988764,1
22175,PINK OWL SOFT TOY,841,139,2.9414893617021276,84,2473.7925531914893,1
22176,BLUE OWL SOFT TOY,489,98,2.946039603960396,62,1440.6133663366338,1
22178,VICTORIAN GLASS HANGING T-LIGHT,22433,815,1.4312121212121212,403,32106.381515151515,1
22179,SET 10 LIGHTS NIGHT OWL,407,77,6.698717948717949,53,2726.378205128205,1
22179,SET 10 NIGHT OWL LIGHTS,389,101,6.759038461538462,59,2629.265961538462,1
22180,RETROSPOT LAMP,303,131,9.917045454545454,92,3004.8647727272723,0
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,577,46,0.8471739130434782,40,488.8193478260869,1
22182,CAKE STAND VICTORIAN FILIGREE SMALL,206,36,4.463157894736842,30,919.4105263157894,0
22183,CAKE STAND VICTORIAN FILIGREE MED,74,17,6.435294117647059,16,476.2117647058824,0
22184,CAKE STAND VICTORIAN FILIGREE LARGE,8,4,8.5,3,68.0,0
22185,SLATE TILE NATURAL HANGING,1428,126,1.5903076923076922,111,2270.9593846153844,1
22186,RED STAR CARD HOLDER,801,118,2.3194117647058823,111,1857.8488235294117,1
22187,GREEN CHRISTMAS TREE CARD HOLDER,1183,145,2.560612244897959,123,3029.2042857142856,1
22188,BLACK HEART CARD HOLDER,4844,166,3.798802395209581,123,18401.398802395208,1
22189,CREAM HEART CARD HOLDER,8195,452,3.8768627450980393,274,31770.89019607843,1
22190,LOCAL CAFE MUG,566,52,1.8186538461538464,38,1029.358076923077,1
22191,IVORY DINER WALL CLOCK,1426,391,8.461845386533666,239,12066.591521197008,1
22192,BLUE DINER WALL CLOCK,907,338,8.483816568047338,179,7694.821627218936,1
22193,RED DINER WALL CLOCK,1352,416,8.497350835322196,206,11488.418329355609,1
22194,BLACK DINER WALL CLOCK,53,33,8.5,24,450.5,0
22195,LARGE HEART MEASURING SPOONS,1699,220,1.7345614035087717,148,2947.0198245614033,1
22196,SMALL HEART MEASURING SPOONS,2385,247,0.8700772200772201,146,2075.1341698841698,1
22197,POPCORN HOLDER,30931,632,0.8432724505327245,295,26083.2601674277,1
22197,SMALL POPCORN HOLDER,18252,403,0.832919708029197,228,15202.450510948904,1
22198,LARGE POPCORN HOLDER ,873,53,1.6273584905660377,42,1420.683962264151,1
22199,FRYING PAN RED POLKADOT ,1,1,4.25,1,4.25,0
22199,FRYING PAN RED RETROSPOT,383,97,3.770408163265306,71,1444.066326530612,1
22200,FRYING PAN PINK POLKADOT,326,76,3.886883116883117,51,1267.1238961038962,0
22201,FRYING PAN BLUE POLKADOT,108,40,3.7875,29,409.05,0
22202,MILK PAN PINK POLKADOT,39,17,3.75,16,146.25,0
22203,MILK PAN RED RETROSPOT,310,91,3.556813186813187,75,1102.612087912088,0
22204,MILK PAN BLUE POLKADOT,96,30,3.346774193548387,23,321.2903225806451,0
22207,FRYING PAN UNION FLAG,1200,113,4.437017543859649,68,5324.421052631578,1
22208,WOOD STAMP SET THANK YOU,1289,199,0.9875714285714285,148,1272.9795714285715,1
22209,WOOD STAMP SET HAPPY BIRTHDAY,825,121,0.9900793650793651,100,816.8154761904763,1
22210,WOOD STAMP SET BEST WISHES,914,142,0.9644666666666666,117,881.5225333333333,1
22211,WOOD STAMP SET FLOWERS,783,126,0.9874999999999999,101,773.2125,1
22212,FOUR HOOK  WHITE LOVEBIRDS,1422,253,2.1096212121212123,145,2999.881363636364,1
22214,CANDLE PLATE LACE WHITE,114,21,2.3823809523809523,18,271.59142857142854,0
22215,CAKE STAND WHITE TWO TIER LACE,330,89,7.41123595505618,71,2445.7078651685397,0
22216,T-LIGHT HOLDER WHITE LACE,327,20,0.7144999999999999,17,233.64149999999998,0
22217,T-LIGHT HOLDER HANGING LACE,765,64,0.9986153846153846,63,763.9407692307692,1
22218,CAKE STAND LACE WHITE,1,1,4.25,1,4.25,0
22219,LOVEBIRD HANGING DECORATION WHITE ,3372,311,0.8608333333333332,190,2902.7299999999996,1
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,214,74,8.418,64,1801.4519999999998,0
22221,CAKE STAND LOVEBIRD 2 TIER PINK,124,44,9.121590909090909,37,1131.0772727272727,0
22222,CAKE PLATE LOVEBIRD WHITE,824,149,4.307046979865772,104,3549.0067114093963,1
22223,CAKE PLATE LOVEBIRD PINK,315,42,4.096511627906977,34,1290.4011627906978,0
22224,WHITE LOVEBIRD LANTERN,688,115,2.9055555555555554,89,1999.0222222222221,1
22227,HANGING HEART MIRROR DECORATION ,1969,170,0.6648351648351648,83,1309.0604395604396,1
22228,BUNNY WOODEN PAINTED WITH BIRD ,852,93,0.6982978723404255,81,594.9497872340426,1
22229,BUNNY WOODEN PAINTED WITH FLOWER ,495,62,0.6703125,54,331.8046875,1
22230,JIGSAW TREE WITH WATERING CAN,926,63,0.5445454545454546,50,504.2490909090909,1
22231,JIGSAW TREE WITH BIRDHOUSE,869,106,0.9386486486486486,93,815.6856756756756,1
22232,JIGSAW TOADSTOOLS 3 PIECE,623,61,0.9027868852459017,54,562.4362295081968,1
22233,JIGSAW RABBIT AND BIRDHOUSE,541,77,1.0218518518518518,70,552.8218518518518,1
22236,CAKE STAND 3 TIER MAGIC GARDEN,308,88,12.525,67,3857.7000000000003,0
22241,GARLAND WOODEN HAPPY EASTER,1788,165,1.2477647058823529,125,2231.003294117647,1
22242,5 HOOK HANGER MAGIC TOADSTOOL,631,27,1.6277777777777775,23,1027.1277777777777,1
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,3055,108,1.6319819819819819,71,4985.704954954955,1
22244,3 HOOK HANGER MAGIC GARDEN,1617,94,1.925257731958763,66,3113.1417525773195,1
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",1199,56,0.8432758620689654,44,1011.0877586206896,1
22246,"GARLAND, MAGIC GARDEN 1.8M",12,1,1.95,1,23.4,0
22246,MAGIC GARDEN FELT GARLAND ,266,35,2.1991428571428573,30,584.9720000000001,0
22247,BUNNY DECORATION MAGIC GARDEN,485,56,0.8478688524590163,54,411.2163934426229,1
22248,DECORATION  PINK CHICK MAGIC GARDEN,383,44,0.8472340425531915,43,324.49063829787235,1
22249,DECORATION WHITE CHICK MAGIC GARDEN,645,75,0.8484883720930232,73,547.275,1
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,449,57,0.8477966101694915,57,380.6606779661017,1
22251,BIRDHOUSE DECORATION MAGIC GARDEN,520,72,1.2474666666666667,66,648.6826666666667,1
22252,BIRDCAGE DECORATION TEALIGHT HOLDER,650,67,1.236619718309859,48,803.8028169014084,1
22254,FELT TOADSTOOL LARGE,594,41,1.2453658536585366,33,739.7473170731707,1
22255,FELT TOADSTOOL  SMALL,542,44,0.85,33,460.7,1
22256,FELT FARM ANIMAL CHICKEN,262,33,1.25,32,327.5,0
22257,FELT FARM ANIMAL SHEEP,283,16,1.1577777777777778,16,327.6511111111111,0
22258,FELT FARM ANIMAL RABBIT,722,36,1.1347222222222222,35,819.2694444444444,1
22259,FELT FARM ANIMAL HEN,384,16,1.0547058823529412,16,405.0070588235294,1
22260,FELT EGG COSY BLUE RABBIT ,410,47,0.9124,37,374.084,1
22261,FELT EGG COSY WHITE RABBIT ,520,70,0.8894936708860759,61,462.53670886075946,1
22262,FELT EGG COSY CHICKEN,924,90,0.8660824742268041,62,800.260206185567,1
22263,FELT EGG COSY LADYBIRD ,256,18,0.8671428571428572,14,221.98857142857145,0
22264,FELT FARM ANIMAL WHITE BUNNY ,1393,40,0.67,38,933.3100000000001,1
22265,EASTER DECORATION NATURAL CHICK,514,48,0.65,42,334.1,1
22266,EASTER DECORATION HANGING BUNNY,1861,78,0.46279069767441866,69,861.2534883720931,1
22267,EASTER DECORATION EGG BUNNY ,828,75,0.9683116883116883,67,801.762077922078,1
22268,DECORATION SITTING BUNNY,1335,41,0.20534883720930233,32,274.1406976744186,1
22268,EASTER DECORATION SITTING BUNNY,503,54,0.8477586206896552,44,426.4225862068966,1
22269,EGG CUP NATURAL CHICKEN,841,87,0.9306741573033708,62,782.6969662921348,1
22270,HAPPY EASTER HANGING DECORATION,211,42,3.7419999999999995,35,789.5619999999999,0
22271,FELTCRAFT DOLL ROSIE,1653,256,2.967186311787072,181,4904.7589733840305,1
22272,FELTCRAFT DOLL MARIA,194,46,2.9414893617021276,43,570.6489361702128,0
22273,FELTCRAFT DOLL MOLLY,4469,293,2.967033333333333,211,13259.671966666667,1
22274,FELTCRAFT DOLL EMILY,1301,231,2.9876470588235295,168,3886.928823529412,1
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,69,1,7.65,1,527.85,0
22276,WASH BAG VINTAGE ROSE PAISLEY,253,62,2.55,53,645.15,0
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,355,63,2.224920634920635,54,789.8468253968255,1
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,244,82,4.95,59,1207.8,0
22279,POCKET BAG BLUE PAISLEY RED SPOT,480,46,1.27,43,609.6,1
22280,POCKET BAG PINK PAISELY BROWN SPOT,177,30,1.3634375,26,241.3284375,0
22281,EASTER TREE YELLOW BIRDS,109,43,5.95,35,648.5500000000001,0
22282,12 EGG HOUSE PAINTED WOOD,111,64,12.91265625,39,1433.30484375,0
22283,6 EGG HOUSE PAINTED WOOD,258,117,8.016440677966102,82,2068.2416949152544,0
22284,HEN HOUSE DECORATION,901,99,1.65,78,1486.6499999999999,1
22285,"DECORATION HEN ON NEST, HANGING",39,3,1.6499999999999997,3,64.35,0
22285,HANGING HEN ON NEST DECORATION,795,87,1.6500000000000001,72,1311.75,1
22286,"DECORATION , WOBBLY RABBIT , METAL ",298,34,1.65,30,491.7,0
22286,DECORATION WOBBLY RABBIT METAL ,753,45,0.6699999999999999,35,504.50999999999993,1
22287,"DECORATION , WOBBLY CHICKEN, METAL ",229,28,1.65,27,377.84999999999997,0
22287,DECORATION WOBBLY CHICKEN,521,29,0.6506896551724138,25,339.0093103448276,1
22288,HANGING METAL RABBIT DECORATION,453,39,1.25,37,566.25,1
22289,HANGING METAL CHICKEN DECORATION,126,19,1.25,19,157.5,0
22291,HANGING CHICK CREAM DECORATION,1243,90,1.45,72,1802.35,1
22292,HANGING CHICK  YELLOW DECORATION,1088,88,1.4478947368421051,76,1575.3094736842104,1
22293,HANGING CHICK GREEN DECORATION,821,82,1.4499999999999997,63,1190.4499999999998,1
22294,HEART FILIGREE DOVE  SMALL,5439,246,1.245632183908046,162,6774.993448275862,1
22295,HEART FILIGREE DOVE LARGE,2737,212,1.6686425339366515,155,4567.074615384615,1
22296,HEART IVORY TRELLIS LARGE,3055,270,1.6587323943661971,189,5067.427464788732,1
22297,HEART IVORY TRELLIS SMALL,3863,221,1.2571551724137933,157,4856.390431034483,1
22299,PIG KEYRING WITH LIGHT & SOUND ,1316,42,1.0452380952380953,38,1375.5333333333333,1
22300,COFFEE MUG DOG + BALL DESIGN,1450,143,2.534041095890411,100,3674.3595890410957,1
22301,COFFEE MUG CAT + BIRD DESIGN,2118,181,2.5203783783783784,123,5338.161405405405,1
22302,COFFEE MUG PEARS  DESIGN,2288,190,2.5199479166666667,134,5765.640833333334,1
22303,COFFEE MUG APPLES DESIGN,2770,229,2.519177489177489,155,6978.121645021645,1
22304,COFFEE MUG BLUE PAISLEY DESIGN,744,47,2.6112499999999996,38,1942.7699999999998,1
22305,COFFEE MUG PINK PAISLEY DESIGN,684,44,2.693863636363636,35,1842.602727272727,1
22306,SILVER MUG BONE CHINA TREE OF LIFE,1138,99,1.146504854368932,85,1304.7225242718446,1
22307,GOLD MUG BONE CHINA TREE OF LIFE,729,61,1.162741935483871,53,847.638870967742,1
22308,TEA COSY BLUE STRIPE,145,36,2.8052777777777775,27,406.7652777777777,0
22309,TEA COSY RED  STRIPE,293,64,2.645909090909091,48,775.2513636363636,0
22310,IVORY KNITTED MUG COSY ,531,51,1.7896226415094338,29,950.2896226415094,1
22311,OFFICE MUG WARMER BLACK+SILVER ,1054,93,3.1492,61,3319.2568,1
22312,OFFICE MUG WARMER POLKADOT,503,93,3.0138775510204083,61,1515.9804081632653,1
22313,OFFICE MUG WARMER PINK,553,54,2.8417857142857144,41,1571.5075,1
22314,OFFICE MUG WARMER CHOC+BLUE,517,93,3.0381250000000004,58,1570.7106250000002,1
22315,200 RED + WHITE BENDY STRAWS,761,119,1.2468852459016393,90,948.8796721311475,1
22316,200 BENDY SKULL STRAWS,638,41,1.2364285714285714,28,788.8414285714285,1
22317,FIVE CATS HANGING DECORATION,172,39,3.072,35,528.384,0
22318,FIVE HEART HANGING DECORATION,396,89,2.941111111111111,67,1164.6799999999998,1
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,1346,61,0.5696825396825397,53,766.7926984126984,1
22320,BIRDS MOBILE VINTAGE DESIGN,183,69,6.1146376811594205,56,1118.9786956521739,0
22321,BIRD DECORATION RED RETROSPOT,760,57,0.85,45,646.0,1
22322,BIRD DECORATION GREEN POLKADOT,390,37,0.85,30,331.5,1
22323,PINK POLKADOT KIDS BAG,1,1,1.95,1,1.95,0
22324,BLUE POLKADOT KIDS BAG,228,29,2.4486666666666665,20,558.2959999999999,0
22325,MOBILE VINTAGE HEARTS ,153,58,4.9381355932203395,49,755.534745762712,0
22326,ROUND SNACK BOXES SET OF4 WOODLAND ,8100,595,2.9357471264367816,281,23779.55172413793,1
22327,ROUND SNACK BOXES SET OF 4 SKULLS,832,162,2.9407514450867054,106,2446.7052023121387,1
22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6481,458,2.9280042462845013,227,18976.39552016985,1
22329,ROUND CONTAINER SET OF 5 RETROSPOT,1387,151,1.6395424836601307,103,2274.0454248366013,1
22331,WOODLAND PARTY BAG + STICKER SET,1768,143,1.656153846153846,101,2928.08,1
22332,SKULLS PARTY BAG + STICKER SET,982,129,1.6438931297709922,92,1614.3030534351144,1
22333,RETROSPOT PARTY BAG + STICKER SET,4391,267,1.6341176470588235,167,7175.410588235294,1
22334,DINOSAUR PARTY BAG + STICKER SET,684,91,1.663478260869565,77,1137.8191304347824,1
22335,HEART DECORATION PAINTED ZINC ,2024,123,0.6597744360902256,88,1335.3834586466166,1
22336,DOVE DECORATION PAINTED ZINC ,2283,49,0.439811320754717,47,1004.089245283019,1
22337,ANGEL DECORATION PAINTED ZINC ,635,26,0.6870370370370371,24,436.2685185185186,1
22338,STAR DECORATION PAINTED ZINC ,4179,116,0.3147933884297521,94,1315.5215702479338,1
22339,CHRISTMAS TREE PAINTED ZINC ,2283,51,0.26854545454545453,44,613.0892727272727,1
22340,NOEL GARLAND PAINTED ZINC ,993,61,0.44682539682539685,53,443.69761904761907,1
22341,LOVE GARLAND PAINTED ZINC ,405,41,1.8002439024390244,37,729.0987804878049,1
22342,HOME GARLAND PAINTED ZINC ,833,52,0.9826923076923078,49,818.5826923076924,1
22343,PARTY PIZZA DISH RED RETROSPOT,1705,63,0.55046875,48,938.5492187499999,1
22344,PARTY PIZZA DISH PINK POLKADOT,1049,46,0.577659574468085,34,605.9648936170212,1
22345,PARTY PIZZA DISH BLUE POLKADOT,972,41,0.5409090909090909,29,525.7636363636364,1
22346,PARTY PIZZA DISH GREEN POLKADOT,885,32,0.5444117647058823,23,481.8044117647058,1
22348,TEA BAG PLATE RED RETROSPOT,3863,254,0.8665637065637065,144,3347.535598455598,1
22349,DOG BOWL CHASING BALL DESIGN,1341,114,3.762327586206897,85,5045.281293103449,1
22350,ILLUSTRATED CAT BOWL ,1356,88,2.5531460674157302,63,3462.0660674157302,1
22351,DOTCOMGIFTSHOP TEA TOWEL,12,1,1.65,1,19.799999999999997,0
22352,LUNCH BOX WITH CUTLERY RETROSPOT ,2853,324,2.5546525679758307,185,7288.4237764350455,1
22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,61,24,2.55,23,155.54999999999998,0
22354,RETROSPOT PADDED SEAT CUSHION,700,65,3.8087692307692307,43,2666.1384615384613,1
22355,CHARLOTTE BAG SUKI DESIGN,8975,585,0.8513021702838064,249,7640.436978297163,1
22356,CHARLOTTE BAG PINK POLKADOT,7306,487,0.8615090543259558,220,6294.185150905433,1
22357,KINGS CHOICE BISCUIT TIN,324,87,4.2058620689655175,69,1362.6993103448276,0
22358,KINGS CHOICE TEA CADDY ,456,110,2.996725663716814,87,1366.5069026548672,1
22359,GLASS JAR KINGS CHOICE,162,62,2.995079365079365,47,485.2028571428571,0
22360,GLASS JAR ENGLISH CONFECTIONERY,886,143,3.012666666666667,102,2669.222666666667,1
22361,GLASS JAR DAISY FRESH COTTON WOOL,539,123,2.9373015873015875,92,1583.2055555555557,1
22362,GLASS JAR PEACOCK BATH SALTS,349,81,3.015185185185185,62,1052.2996296296296,1
22363,GLASS JAR MARMALADE ,454,57,2.970666666666667,46,1348.6826666666668,1
22364,GLASS JAR DIGESTIVE BISCUITS,519,95,2.9956565656565655,69,1554.7457575757576,1
22365,DOORMAT RESPECTABLE HOUSE,730,126,7.865118110236221,83,5741.5362204724415,1
22366,DOORMAT AIRMAIL ,722,156,7.803141025641025,104,5633.86782051282,1
22367,CHILDRENS APRON SPACEBOY DESIGN,3543,448,1.9839168490153172,298,7029.017396061268,1
22371,AIRLINE BAG VINTAGE TOKYO 78,830,247,4.364409448818898,144,3622.459842519685,1
22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,221,101,4.318118811881188,81,954.3042574257425,0
22374,AIRLINE BAG VINTAGE JET SET RED,448,156,4.262201257861635,108,1909.4661635220127,1
22375,AIRLINE BAG VINTAGE JET SET BROWN,253,96,4.234848484848484,67,1071.4166666666665,0
22376,AIRLINE BAG VINTAGE JET SET WHITE,193,82,4.290470588235294,66,828.0608235294118,0
22377,BOTTLE BAG RETROSPOT ,1038,105,1.9532380952380952,83,2027.461142857143,1
22378,WALL TIDY RETROSPOT ,1685,103,1.8362857142857143,69,3094.1414285714286,1
22379,RECYCLING BAG RETROSPOT ,6088,407,2.1248067632850245,187,12935.823574879229,1
22380,TOY TIDY SPACEBOY  ,1156,195,2.128,114,2459.9680000000003,1
22381,TOY TIDY PINK POLKADOT,3169,289,2.1243389830508477,133,6732.030237288136,1
22382,LUNCH BAG SPACEBOY DESIGN ,9912,988,1.655674603174603,490,16411.046666666665,1
22383,LUNCH BAG SUKI  DESIGN ,2121,144,1.639333333333333,122,3477.0259999999994,1
22383,LUNCH BAG SUKI DESIGN ,9601,899,1.6532583065380493,399,15872.933001071811,1
22384,LUNCH BAG PINK POLKADOT,10254,931,1.6517136886102401,444,16936.672163009403,1
22385,JUMBO BAG SPACEBOY DESIGN,8236,477,2.0364681724845997,247,16772.351868583162,1
22386,JUMBO BAG PINK POLKADOT,20165,871,2.0186067415730338,372,40705.20494382022,1
22389,PAPERWEIGHT SAVE THE PLANET,329,36,1.9886111111111109,36,654.2530555555555,0
22390,PAPERWEIGHT CHILDHOOD MEMORIES,261,30,2.3629032258064515,24,616.7177419354839,0
22391,PAPERWEIGHT HOME SWEET HOME,146,18,1.5977777777777777,18,233.27555555555554,0
22393,PAPERWEIGHT VINTAGE COLLAGE,487,49,1.9869999999999999,43,967.669,1
22394,PAPERWEIGHT KINGS CHOICE ,160,16,1.61375,16,258.2,0
22395,PAPERWEIGHT VINTAGE PAISLEY,134,15,1.3153333333333335,15,176.25466666666668,0
22396,MAGNETS PACK OF 4 RETRO PHOTO,1182,107,0.6361607142857143,87,751.9419642857143,1
22398,MAGNETS PACK OF 4 SWALLOWS,2545,228,0.6361637931034483,167,1619.036853448276,1
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,1130,87,1.2390804597701148,71,1400.1609195402298,1
22400,MAGNETS PACK OF 4 HOME SWEET HOME,1393,143,0.5756578947368421,112,801.8914473684212,1
22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,1705,144,0.6228859060402685,107,1062.0204697986578,1
22403,MAGNETS PACK OF 4 VINTAGE LABELS ,1223,85,0.5827906976744186,72,712.7530232558139,1
22405,MONEY BOX POCKET MONEY DESIGN,347,54,1.127142857142857,46,391.1185714285714,1
22406,MONEY BOX KINGS CHOICE DESIGN,319,64,1.215625,49,387.784375,0
22407,MONEY BOX FIRST ADE DESIGN,51,13,1.25,11,63.75,0
22407,MONEY BOX FIRST AID DESIGN,43,10,1.199,9,51.557,0
22408,MONEY BOX CONFECTIONERY DESIGN,137,22,1.1904347826086956,20,163.0895652173913,0
22409,MONEY BOX BISCUITS DESIGN,216,45,1.25,36,270.0,0
22410,MONEY BOX HOUSEKEEPING DESIGN,223,46,1.1454347826086957,34,255.43195652173915,0
22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10518,790,2.0374844333748445,375,21430.261270236613,1
22412,METAL SIGN NEIGHBOURHOOD WITCH ,877,113,2.0935897435897437,73,1836.0782051282051,1
22413,METAL SIGN TAKE IT OR LEAVE IT ,3690,351,2.964385474860335,228,10938.582402234637,1
22414,DOORMAT NEIGHBOURHOOD WITCH ,253,70,8.289,37,2097.1169999999997,0
22415,WHITE TISSUE REAM,19,13,7.950000000000001,13,151.05,0
22416,SET OF 36 DOILIES SPACEBOY DESIGN ,800,56,1.4428571428571428,47,1154.2857142857142,1
22416,SET OF 36 SPACEBOY PAPER DOILIES,50,7,1.45,7,72.5,0
22417,PACK OF 60 SPACEBOY CAKE CASES,8103,407,0.5527619047619048,270,4479.029714285714,1
22418,10 COLOUR SPACEBOY PEN,6267,242,0.8724691358024691,179,5467.7640740740735,1
22419,LIPSTICK PEN RED,2812,157,0.44638554216867465,94,1255.236144578313,1
22420,LIPSTICK PEN BABY PINK,1199,84,0.47712643678160915,55,572.0745977011494,1
22421,LIPSTICK PEN FUSCHIA,1925,120,0.4565853658536585,80,878.9268292682926,1
22422,TOOTHPASTE TUBE PEN,971,73,0.6605194805194805,53,641.3644155844156,1
22423,REGENCY CAKESTAND 3 TIER,12402,1703,12.483401044689495,881,154819.13975623914,1
22424,ENAMEL BREAD BIN CREAM,713,326,12.658780487804878,189,9025.710487804878,1
22425,ENAMEL COLANDER CREAM,434,141,4.960709219858156,110,2152.9478014184397,1
22426,ENAMEL WASH BOWL CREAM,660,144,3.662328767123288,104,2417.13698630137,1
22427,ENAMEL FLOWER JUG CREAM,1995,441,5.911252796420581,311,11792.94932885906,1
22428,ENAMEL FIRE BUCKET CREAM,221,92,7.015,75,1550.3149999999998,0
22429,ENAMEL MEASURING JUG CREAM,1193,315,4.259353846153846,227,5081.409138461538,1
22430,ENAMEL WATERING CAN CREAM,544,161,4.928915662650603,131,2681.330120481928,1
22431,WATERING CAN BLUE ELEPHANT,1981,275,1.9705017921146952,159,3903.5640501792113,1
22432,WATERING CAN PINK BUNNY,1648,234,1.9490833333333333,158,3212.0893333333333,1
22433,WATERING CAN GREEN DINOSAUR,1341,189,1.950418848167539,121,2615.51167539267,1
22434,BALLOON PUMP WITH 10 BALLOONS,779,112,1.9687931034482757,94,1533.6898275862068,1
22435,SET OF 9 HEART SHAPED BALLOONS,2680,213,1.2557918552036198,153,3365.522171945701,1
22436,12 COLOURED PARTY BALLOONS,2110,139,0.6624137931034483,105,1397.693103448276,1
22437,SET OF 9 BLACK SKULL BALLOONS,2727,173,0.8477840909090909,140,2311.907215909091,1
22438,BALLOON ART MAKE YOUR OWN FLOWERS,900,68,1.5072972972972971,66,1356.5675675675675,1
22439,6 ROCKET BALLOONS ,1768,156,0.689877300613497,116,1219.7030674846626,1
